userId,movieId
1014,"[6934, 104841]"
1019,"[51662, 364]"
1021,"[79132, 8368]"
1022,"[595, 364]"
1031,[8368]
1034,"[86332, 77561, 78499, 88125, 81834, 68358, 96079, 102445, 81564]"
1036,[150]
1038,"[150, 3159]"
1039,"[79132, 44191, 104841]"
1040,"[44191, 104841, 68358, 88125, 102445, 96079]"
1042,"[79132, 78499, 89745, 68358, 44191, 150, 364]"
1048,"[5378, 33794, 44191, 53996, 78637, 96079]"
1049,[595]
1050,[150]
1056,"[33794, 79132, 96079, 103249]"
1057,[69526]
1060,"[44191, 364, 88125, 8368, 76093]"
1062,"[33794, 6365, 52722, 69526, 8636]"
1067,[5378]
1071,[6365]
1072,[44191]
1084,[595]
1087,[44191]
1093,"[89745, 51662, 95510]"
1096,[364]
1097,[33794]
1098,[111759]
1099,[79132]
1101,"[68358, 364, 81834, 8368, 89745, 8636, 86332, 89470]"
1106,[8636]
1116,"[79132, 104841]"
1118,"[150, 364]"
1122,"[110102, 79132, 6934, 103228, 105504]"
1123,[150]
1124,[364]
1126,"[33794, 150, 364]"
1131,"[89745, 77561, 56174, 78499, 88125, 102445]"
1134,[79132]
1139,[44191]
1141,"[79132, 150]"
1142,[33794]
1146,[150]
1148,"[8368, 6934, 54001, 96079, 104841, 111759]"
1150,"[595, 364]"
1153,[89470]
1154,[56174]
1155,"[77561, 8368, 54001, 81834, 88125, 110102]"
1157,[150]
1158,[8368]
1159,[49274]
1163,"[8636, 30793]"
1166,[8636]
1167,"[6934, 33794, 90746]"
1168,"[79132, 76093, 150, 44191, 71745, 85510, 6365]"
1169,[595]
1176,"[111759, 78499, 87306]"
1177,"[8636, 33794, 364, 44191]"
1180,[595]
1184,[364]
1186,[96079]
1190,"[8368, 44191, 56174]"
1192,"[94864, 104841, 68358, 110102, 111759, 8636]"
1194,"[79132, 106487, 104841, 103042]"
1196,"[595, 68358]"
1198,"[150, 595]"
1200,[364]
1202,"[71745, 8368, 54001]"
1203,"[53996, 96691, 102445, 595, 54001, 81834]"
1205,[595]
1206,[98203]
1208,[33794]
1224,"[101864, 6365, 33794, 44191, 79132, 53996, 87306, 81834, 77561, 56174, 108190, 104841, 106487]"
1226,[96079]
1228,"[104841, 86332, 110102, 103335, 91535, 86644, 5882]"
1232,"[77561, 364, 97938, 111659, 95510, 110553, 104841]"
1233,[150]
1238,"[79132, 150, 44191]"
1239,"[6934, 5378, 44191]"
1240,[150]
1241,"[76093, 89745, 81834, 88125, 77561, 81847, 103249]"
1242,"[150, 6934, 48414, 51662, 59037, 59784, 67408, 78499]"
1243,"[51662, 79132, 68358, 76093]"
1246,"[364, 33794]"
1247,"[150, 595, 364]"
1250,[106487]
1253,[79132]
1254,"[51662, 56174, 150, 8636, 33794]"
1255,[81417]
1259,"[8368, 5378, 8636, 89745, 102445, 51662]"
1265,"[33794, 111759]"
1268,[78499]
1272,[79132]
1273,"[8368, 6365, 5378, 364, 33794]"
1275,[111759]
1276,"[79132, 81834]"
1278,"[44191, 76093]"
1279,[150]
1280,"[79132, 33794, 5378, 77561, 106072, 103042]"
1282,[30793]
1283,[150]
1284,[8636]
1285,[96079]
1288,"[54001, 89745, 91974, 76093, 93363, 77561, 90249, 82461, 101076, 80363, 96691, 110102, 78105, 46972, 103249, 86880, 62081, 56174, 64497, 108945]"
1289,[33794]
1290,"[6365, 5378, 5882, 6934, 150]"
1297,[595]
1298,[364]
1305,"[150, 364, 595, 6365, 89745, 68358]"
1307,"[81834, 59784, 110102, 102445, 81564]"
1309,[79132]
1315,[3159]
1316,"[79132, 33794]"
1327,[44191]
1328,"[81834, 595, 44191, 88125]"
1330,"[76093, 68358, 8636, 93272]"
1333,[150]
1335,"[105504, 108190, 82461, 81834]"
1336,"[5378, 150, 364]"
1337,"[78499, 68358, 6365]"
1338,[91535]
1342,"[104841, 111759]"
1343,[44191]
1344,"[68358, 88125, 105504, 106487, 5378, 82461, 86880, 97938, 91630, 6365, 6934]"
1345,"[33794, 54001]"
1350,"[79132, 150]"
1352,[52722]
1354,[79132]
1355,[106002]
1358,[79132]
1360,"[79132, 8636]"
1363,[79132]
1365,[150]
1366,"[106002, 33794, 86880, 76093]"
1367,"[150, 33794, 5378, 6365]"
1376,[30793]
1377,[79132]
1380,[79132]
1381,[101864]
1386,"[33794, 68358, 30793]"
1388,[97938]
1390,"[46972, 110553, 101112, 8368, 89745, 81847, 86644]"
1391,"[150, 595, 364]"
1392,[595]
1397,[364]
1400,"[79132, 33794, 88125, 68358, 104243, 110102, 89745, 106487, 90249, 80363, 69526, 56174]"
1401,"[364, 87306, 103253, 102445]"
1408,[150]
1409,"[33794, 8636, 68358, 78499, 79132, 76093, 595]"
1411,"[595, 51662]"
1417,[79132]
1419,"[68358, 79132]"
1421,[364]
1424,[33794]
1425,"[150, 595]"
1426,"[6365, 6934, 5378, 68358]"
1427,"[78499, 44191]"
1428,"[56174, 103249]"
1429,[6365]
1430,[81564]
1431,"[79132, 102445]"
1432,"[79132, 104841, 44191]"
1436,[150]
1438,"[150, 364]"
1439,"[79132, 68358]"
1440,"[111759, 104841, 79132]"
1441,[150]
1444,[150]
1446,[595]
1447,[56174]
1449,[82461]
1450,"[150, 364]"
1451,[54001]
1452,[595]
1456,"[79132, 76093, 33794, 51662, 68358, 6365, 102445, 56174, 8368]"
1458,"[79132, 33794, 86880, 8368, 89745, 88125, 77561]"
1463,"[33794, 68358, 88125, 94777, 8368, 86644, 77561, 79132, 104243, 86332, 81847, 91974, 6365, 111759, 97938, 91630]"
1464,"[111759, 110730, 101864]"
1467,[364]
1469,"[5378, 5882, 81834, 88125]"
1472,[364]
1473,[5378]
1474,"[33794, 68358, 8636, 150]"
1475,"[51662, 44191, 5378, 68358, 8636]"
1476,"[78499, 8368]"
1477,"[6934, 8965, 33794, 54001, 58105, 59037, 71745, 79132, 77561, 76093, 91630, 88125, 86332, 90647, 96079, 102125, 106487, 103228, 111364]"
1481,"[150, 88125]"
1482,"[150, 33794]"
1484,[86880]
1488,[33794]
1494,"[150, 364]"
1496,"[69526, 83349, 103335, 8368]"
1501,"[79132, 78499]"
1503,"[110102, 106487, 59784, 364, 595, 98243, 81564, 68358, 102445]"
1504,[6365]
1507,"[79132, 111759]"
1512,"[89745, 44191]"
1520,"[78637, 76093, 98243, 94777, 56174, 101112, 90746, 30793, 80615, 111659, 77561, 72294, 49274, 74789, 80363, 93272, 96691, 82461, 93363, 110553, 88932, 89470]"
1522,"[81834, 81847, 8368, 68358]"
1523,"[96079, 79132]"
1526,[595]
1527,"[595, 150]"
1530,[3159]
1531,"[79132, 102445]"
1533,"[8368, 54001, 81834, 88125, 6934, 79132, 110102, 109673, 104243, 103042, 101112, 102125, 96079, 8636]"
1535,"[33794, 103253, 595, 6934, 44191, 54001]"
1536,"[33794, 5378, 51662]"
1538,[150]
1540,[150]
1541,"[90746, 44191, 97938, 89745, 105504, 76093, 56174]"
1544,"[33794, 56174, 51662, 79132, 5378, 6365]"
1548,"[76093, 103335, 80615]"
1551,"[150, 32031]"
1553,[595]
1554,"[89745, 33794]"
1555,[150]
1558,"[150, 595]"
1560,[364]
1561,"[150, 364]"
1567,"[595, 33794, 364]"
1576,[104841]
1578,"[76093, 111759]"
1581,[150]
1583,"[79132, 74789, 8368, 81417]"
1585,"[8636, 364, 595, 44191, 111759, 103335, 53996, 46972, 103042, 69526, 32031, 103339]"
1586,[8368]
1588,"[68358, 33794]"
1589,"[79132, 33794, 78499, 102445, 8368, 111759, 103249]"
1590,[595]
1592,[8636]
1593,"[106487, 51662, 90249]"
1597,[364]
1606,[6365]
1608,[6934]
1609,[103335]
1611,"[79132, 89745]"
1612,"[364, 595, 33794, 8636, 6934, 54001]"
1614,[33794]
1616,"[97938, 103249]"
1618,"[81834, 88125, 8368, 46972, 81847]"
1619,[3159]
1623,[89745]
1628,"[79132, 77561, 97938]"
1629,[79132]
1633,[150]
1639,"[595, 5378, 8368, 68358, 89745, 81834, 59784, 86332, 106487, 110102, 106072, 71745, 78772, 85056, 81847]"
1644,"[150, 44191]"
1650,[104841]
1652,"[51662, 106487, 8636, 104841, 78499, 53996, 103042, 110102, 96079, 91630, 103335, 81847, 90647, 97938, 58105, 30793, 83349, 49274, 111364, 90746, 68793, 68358, 111759, 102445, 72294, 56174, 62999, 76093, 102125, 97172, 81564, 78637]"
1654,[150]
1657,[364]
1666,[8368]
1672,"[8368, 150]"
1674,[77561]
1675,[150]
1676,"[33794, 102125, 110102, 8368, 103042, 106487, 51662, 81834, 8636, 364, 104841]"
1677,"[33794, 44191, 103228]"
1688,[364]
1691,"[33794, 44191, 97938, 54001, 81834]"
1693,"[81834, 102445, 95510, 82461, 94777, 90249, 83613]"
1694,"[88125, 54001, 86332, 111759]"
1695,[33794]
1696,"[59784, 90746, 110102, 111759, 108945, 90249, 89745, 62999, 46972, 44191, 52722, 91630, 5882]"
1697,[364]
1701,"[53996, 33794, 8636]"
1704,[364]
1707,"[79132, 150]"
1708,[104841]
1709,[364]
1710,"[150, 364]"
1711,"[79132, 78499, 54001, 81834]"
1719,[68358]
1720,"[150, 89745, 79132, 106487]"
1721,"[81834, 81847, 95510]"
1722,"[8368, 30793, 150, 364, 44191]"
1724,[44191]
1728,"[68358, 81834, 77561, 86332]"
1729,"[89745, 44191, 88125, 77561, 6934, 102125, 52722, 86880, 79132]"
1731,"[81834, 44191, 8368, 96691]"
1732,[364]
1735,"[94864, 103249, 94777, 33794, 44191, 89745, 76093, 91630, 100498, 81847, 6934, 86880]"
1736,[79132]
1739,[150]
1743,[364]
1745,"[54001, 102716, 89745, 91630, 8636, 79132]"
1746,"[54001, 88125, 103384]"
1748,"[6365, 595, 78105, 54001, 81834, 88125, 95307, 104841, 110102, 94777]"
1754,[33794]
1755,"[76093, 89745, 78499, 86644, 90647, 102716, 103249, 95105, 87876]"
1757,[364]
1758,"[5378, 8636, 51662, 150, 52722, 595, 30793]"
1760,"[364, 44191, 6365]"
1762,"[150, 364]"
1766,[595]
1770,"[33794, 8368, 30793]"
1772,[5378]
1777,"[81847, 364, 76093, 81834, 88125, 78499, 81564, 54001, 8368]"
1778,[79132]
1780,[5378]
1781,"[76093, 33794]"
1785,[150]
1787,[5378]
1788,"[79132, 6934, 86880, 69526, 82461, 93363, 96079, 44191, 76093, 87222, 80363]"
1790,[8368]
1796,"[33794, 78499, 8636, 30793, 59784]"
1798,"[102445, 111759]"
1799,[150]
1800,"[59784, 44191, 5378]"
1803,"[71264, 56174, 76093]"
1806,"[150, 33794, 44191, 364]"
1812,"[44191, 102445, 51662, 104841, 77561]"
1816,[79132]
1819,"[106072, 79132, 88125, 111759, 97938]"
1822,"[79132, 88125, 8368, 44191, 81834, 68358, 8636, 54001, 91630, 111759]"
1828,"[77561, 111759, 76093, 33794, 68358, 102445, 88125, 8368, 104841, 44191, 86332, 110102, 81847, 105504]"
1829,[150]
1830,[44191]
1831,"[595, 8636, 8368, 79132, 81834, 78637, 96079, 102445, 94478, 102125, 104841, 106487, 81564]"
1833,"[33794, 8368, 6365, 8636, 3159]"
1835,"[59784, 44191, 33794, 62081, 5378, 80363, 91630, 91974]"
1837,[33794]
1838,"[150, 53996]"
1840,"[595, 364]"
1842,"[364, 30793]"
1843,[150]
1847,[44191]
1848,"[79132, 76093, 78499, 89745, 102445, 8368]"
1856,[150]
1857,"[105504, 51662, 106487]"
1858,[595]
1859,[8636]
1862,[150]
1863,"[150, 364]"
1865,"[68358, 6365]"
1866,"[77561, 102125, 95510, 94777, 68358, 91630, 101864, 108188, 96079]"
1867,[595]
1869,"[96079, 95510, 51662, 77561, 87306, 8965]"
1870,[6934]
1872,[150]
1876,"[88125, 68358]"
1879,"[6365, 8636]"
1881,"[595, 79132, 33794, 86332, 89745, 5378, 77561, 86644, 6934]"
1882,"[79132, 33794, 111759]"
1883,"[104841, 103253, 96079]"
1884,[106487]
1885,[44191]
1886,"[96079, 6365]"
1887,"[104841, 78499]"
1890,"[76093, 81564, 108945]"
1891,"[364, 150, 44191]"
1892,[150]
1894,"[3159, 364, 595]"
1899,"[33794, 8636, 46972, 90647, 95510, 68358]"
1900,"[76093, 44191]"
1902,"[33794, 8636, 97938]"
1904,[6365]
1907,"[76093, 88125, 8368, 54001, 30793, 90647, 93766, 595]"
1913,"[78499, 81834, 30793, 54001, 87222, 81847, 111659]"
1915,"[54001, 8368, 81847, 76093, 97938, 106487, 89745]"
1916,"[364, 81847, 81564, 88125, 79132, 51662, 77561, 56174, 6365, 86880, 32031, 80363]"
1920,"[79132, 364, 88125, 77561, 86880, 102445, 101864, 103253, 86644, 87306, 106487, 106072, 109850, 53996, 78499, 103042]"
1922,"[364, 595]"
1925,[364]
1932,"[56174, 79132, 88125, 52722, 81834, 77561, 76093]"
1934,"[44191, 6365]"
1935,[364]
1936,"[81847, 95510, 88125, 8368]"
1938,"[79132, 68358, 74789, 53996, 595, 364, 6365, 8636, 6934]"
1939,[364]
1942,[97938]
1943,"[33794, 8368, 59784]"
1944,"[6365, 51662]"
1945,"[79132, 56174, 77561, 97938]"
1946,"[364, 8636, 595]"
1951,[44191]
1952,[150]
1955,"[79132, 88125, 8368, 54001]"
1956,"[5378, 6365]"
1958,[150]
1959,"[33794, 364]"
1960,[33794]
1963,"[79132, 6365, 102445, 103249, 51662, 101864]"
1965,"[79132, 56174, 97938]"
1966,[79132]
1967,"[150, 53996]"
1968,"[103335, 93363, 364]"
1971,"[79132, 33794]"
1972,[150]
1973,"[79132, 81834, 8636, 77561]"
1974,"[77561, 108190, 88125, 54001, 51662, 52722, 96079, 110102, 6934, 81564, 91535, 108945]"
1975,"[150, 44191]"
1977,"[364, 150, 595, 33794, 49274, 68358, 86332, 96079, 102445, 89745, 101864, 103042, 106487, 78499, 102125]"
1978,"[68358, 79132, 104841, 78499, 59784, 110102, 71264, 101864, 91630, 91535]"
1981,[80363]
1983,"[87222, 364]"
1984,[76093]
1985,[595]
1987,[54001]
1988,[6934]
1989,[364]
1991,"[33794, 8368, 68358, 87306, 97172, 101112]"
1995,"[33794, 44191, 595, 6365, 6934, 364]"
1997,"[150, 81564]"
1998,[150]
2001,"[8368, 8636]"
