userId,movieId
2473,"[1147, 3007, 1649, 1865, 443, 2323, 5325]"
2492,"[7156, 8622]"
2495,"[61236, 93721, 60341, 107196]"
2497,[8464]
2503,"[3077, 722]"
2509,"[6299, 6331, 27820]"
2536,[34072]
2537,[111235]
2539,"[5669, 8464]"
2560,"[117533, 104272, 71282, 100556, 74696, 60295]"
2564,"[8622, 5669, 8011, 27850, 74677]"
2569,[2693]
2571,[1147]
2579,[2693]
2581,"[55176, 44788]"
2592,[2677]
2595,"[8622, 33154]"
2596,[2330]
2598,"[68536, 81156, 44633]"
2601,[581]
2609,[1147]
2611,[8622]
2616,[443]
2618,"[7256, 6331, 45950, 34542, 8622, 27878]"
2640,"[5669, 162, 6380]"
2645,"[3989, 4304]"
2646,[8464]
2653,"[85394, 100556]"
2658,"[8464, 45950]"
2673,[581]
2676,[5669]
2681,"[117533, 53894, 56563, 8464, 27846, 126971, 3677, 3327, 45950, 7156, 71450, 6935]"
2682,[8581]
2687,[8622]
2690,[80906]
2709,[77455]
2715,[8622]
2718,[5669]
2719,"[45950, 34542, 70488]"
2725,"[61236, 8464]"
2731,"[8622, 3188]"
2735,[1111]
2738,"[45950, 59126, 6380]"
2754,[162]
2766,"[80906, 68536, 162]"
2775,"[8464, 31689, 3077, 55176, 61236, 71462, 83293, 80906, 89090]"
2778,"[8622, 5669]"
2780,[8622]
2783,[162]
2784,"[26712, 77455, 34542, 3077]"
2787,[162]
2789,[112334]
2797,"[7156, 2677]"
2799,[5669]
2803,"[1147, 162]"
2811,"[6331, 7256, 34153, 45928, 47999, 53894, 54881]"
2821,[8464]
2827,"[72169, 48322]"
2834,"[48322, 81156]"
2838,[47999]
2841,[4783]
2851,[7256]
2862,[1147]
2865,"[581, 1649]"
2878,"[8622, 7156]"
2881,[4864]
2883,"[8464, 79842]"
2916,[69529]
2926,"[1147, 27873, 54881, 3077]"
2932,"[100556, 77455, 80906]"
2938,"[5669, 93721, 3677, 3182]"
2951,[4217]
2962,"[8622, 7171, 5483]"
2974,[49265]
2977,[117533]
2978,[4769]
2982,"[8987, 8581, 162, 3865, 3327, 7256, 6380, 5820, 6772, 5670, 4304, 31689, 27873]"
3001,[74152]
3013,"[8581, 34072, 3677, 5137]"
3027,"[5669, 3007, 162]"
3028,"[5669, 8464]"
3029,"[44788, 33134]"
3033,[162]
3040,"[6380, 53894, 26712, 34072]"
3046,"[8622, 8464, 34153, 5785, 81158, 81156]"
3053,"[5669, 3677, 6331, 5820, 27846]"
3062,[8581]
3072,"[71450, 79029, 45950]"
3092,[77455]
3105,[6331]
3112,[8464]
3113,"[5785, 48322]"
3114,[8464]
3123,"[206, 2824, 4304, 3989, 34072, 33154, 80906, 1780, 96834, 96488]"
3128,[8464]
3131,[6368]
3137,[7256]
3142,"[5669, 8622]"
3144,[61236]
3146,[1039]
3148,"[32582, 8581]"
3150,"[5669, 8581]"
3155,[34338]
3164,"[34072, 6963]"
3174,[34072]
3176,[8464]
3180,"[127144, 104272, 74152]"
3190,[8622]
3196,[44633]
3225,"[6062, 44788, 53024, 97673, 26712, 34542, 44674, 96488]"
3226,[137]
3243,"[69529, 34542]"
3248,"[1361, 1310, 1856]"
3250,[77455]
3263,[8622]
3264,[4783]
3272,"[8464, 8622, 45950, 53894, 5669, 104272, 111235]"
3273,[85774]
3276,[80906]
3279,[8130]
3281,[5669]
3283,[2677]
3297,[3327]
3302,"[77455, 2677]"
3314,[8464]
3320,[5785]
3327,[85016]
3329,"[1310, 3007]"
3337,[1361]
3341,[162]
3353,[3182]
3354,[162]
3371,[26712]
3394,[121155]
3396,[58376]
3400,[5669]
3405,[61236]
3428,[8622]
3432,[5669]
3445,"[98193, 111813, 77455]"
3457,"[58376, 27846]"
3467,[162]
3472,[5785]
3474,[71282]
3485,"[7156, 27873, 33154, 8622]"
3490,"[26729, 71131, 71462, 69529, 7932, 34542, 47999, 27878, 53894, 45950, 8464, 59126, 8622, 6331, 60382]"
3497,[6299]
3499,[45950]
3503,"[6331, 27846, 8930, 8464, 33154, 43708, 34542, 1649, 7156, 64278, 72609, 72913, 81753, 71462, 84156, 84551, 80906, 71282, 99986, 101629, 102588, 105244, 97393, 100581, 93568, 93721, 127148, 106332, 114066, 117879]"
3504,[7156]
3511,[87004]
3515,[6331]
3517,"[759, 3077, 5669, 4783, 4304, 8622, 27912]"
3527,[50851]
3537,[77455]
3545,"[7156, 46347, 3327, 3007, 5670]"
3550,[6331]
3558,[8622]
3566,"[27899, 4304]"
3579,"[1649, 2677, 162, 1111]"
3593,"[109687, 27873]"
3597,"[96488, 3007, 71462]"
3598,"[26729, 27846]"
3602,"[3077, 1050]"
3604,"[5669, 8464, 34072]"
3623,"[136, 162, 1147, 581, 5669, 7256, 8930, 6380]"
3624,"[60333, 85394, 108076, 8464, 27884, 34542]"
3625,[2693]
3627,[56563]
3628,[5785]
3630,"[47999, 3677]"
3647,"[5669, 4783]"
3648,"[8938, 2677]"
3657,[5669]
3660,[96488]
3664,"[8464, 5669, 6780, 3182, 8011, 6299]"
3674,[44943]
3680,[7156]
3704,[7156]
3712,[43897]
3715,[8622]
3723,"[34072, 8622, 3677, 33154, 34542, 6380, 34153]"
3726,"[2689, 7156, 39441]"
3735,[5669]
3753,[3881]
3760,"[44788, 116907, 60766]"
3770,[74152]
3778,"[59126, 8622]"
3787,[5669]
3790,[162]
3798,"[93721, 71282, 59126, 8464, 76054]"
3802,[5669]
3804,"[5669, 6380, 8464]"
3813,[64278]
3817,[85774]
3818,"[6331, 2693]"
3821,"[27850, 8938]"
3822,[5669]
3825,[2677]
3831,"[5670, 3677, 8011, 34542, 32582, 5325, 80906, 96488, 33154, 54881, 58191, 101106, 53894, 6380, 77455, 55176]"
3832,"[101969, 8464]"
3835,[1111]
3842,[127152]
3843,"[8622, 61236, 60766]"
3844,"[114635, 96488, 117533]"
3846,[7256]
3847,[162]
3866,[2677]
3870,"[5669, 53894]"
3874,[104272]
3886,[1147]
3895,[6380]
3915,[3677]
3918,"[8622, 7256]"
3929,[1827]
3930,[5669]
3933,"[8464, 6935, 47999]"
3937,"[3007, 4783, 4236, 6331, 6380, 7256, 34153, 45950, 77455]"
3938,"[117364, 44788, 104272, 48741, 69830, 77455, 94074]"
3940,[5669]
3942,"[6400, 7156]"
3951,[6331]
3957,[1111]
3959,"[96488, 71462, 96563, 33154, 1361, 101969, 69529, 109687, 106236, 55549, 112733]"
3971,[581]
3972,[27873]
3975,[80906]
3997,[34542]
4005,"[2330, 556]"
4008,[68522]
4009,"[162, 5669, 7156, 27912, 5684, 5681, 53894]"
4019,"[80906, 98122]"
4023,"[2330, 2693]"
4031,[47999]
4041,[6331]
4051,[6331]
4060,"[5820, 34072, 33539, 68522, 76738, 58992, 80906, 87930]"
4061,[120478]
4067,[5669]
4082,"[162, 47999]"
4084,"[58376, 71450, 8622]"
4090,[162]
4100,"[443, 404, 206, 99]"
4102,[5669]
4105,"[1361, 3865, 1111]"
4112,[1147]
4115,[8622]
4121,[8464]
4145,"[8622, 8464]"
4146,[80906]
4149,[3677]
4152,[97057]
4178,[120478]
4202,[5785]
4212,"[3182, 54881, 77455]"
4219,[2677]
4221,"[8622, 5669, 1361]"
4234,"[1147, 7156, 6963, 8011, 6062, 26729, 45950, 3182]"
4241,[68522]
4245,[8464]
4246,"[93721, 58376]"
4253,"[58376, 27899]"
4255,"[85774, 96488, 5785]"
4277,"[2693, 1310, 6331, 3989, 162, 27846]"
4280,[3182]
4282,"[2689, 581]"
4288,[2677]
4289,[5669]
4298,[96488]
4299,[8464]
4313,[581]
4322,[54881]
4326,"[7256, 1147, 45950]"
4329,[53894]
4342,[6299]
4354,[117533]
4367,[116]
4377,"[162, 3677, 5669]"
4380,[2330]
4383,[96606]
4388,[2693]
4391,"[5785, 8464]"
4398,[96488]
4401,"[5669, 3677, 8464, 8622, 45950, 53894, 54881, 44788]"
4402,"[76738, 76054, 34072, 45950]"
4405,"[64278, 61236]"
4407,[5669]
4410,"[5669, 54881, 96606, 8464, 77629, 7156, 107196, 45950, 74152, 111303, 126933, 94024, 27846, 34542, 112582]"
4411,[93721]
4420,[61236]
4429,"[72131, 34072, 98122]"
4432,[556]
4456,[8622]
4457,"[5669, 6331]"
4459,[26729]
4463,[53894]
4467,[8464]
4478,[8464]
4481,[6299]
4482,[5669]
4483,"[5669, 6331, 5785]"
4490,[96488]
4493,"[128, 3859, 4961, 5325, 6612, 6380, 6963]"
4501,"[8464, 8622]"
4515,"[111592, 26729]"
4532,[6869]
4536,[96488]
4546,[107196]
4557,[97057]
4559,[5670]
4580,"[58309, 71282, 70687, 5669, 72131]"
4587,[8622]
4613,[162]
4630,[8622]
4631,"[111592, 56563]"
4650,[34072]
4666,[27873]
4668,"[80185, 88022]"
4670,[1147]
4676,"[7256, 5669, 6062, 1111, 8464]"
4689,[8464]
4696,[5669]
4709,"[5669, 8581, 47999, 8938, 53894, 71131, 79073, 71282, 80906]"
4711,"[5669, 61236, 58376]"
4713,"[7171, 6380]"
4716,[80906]
4721,[2677]
4727,"[6598, 5669]"
4734,[99795]
4737,[5669]
4741,"[5669, 8622]"
4746,[88835]
4747,[96488]
4748,[1111]
4774,[44943]
4775,"[2330, 6380, 6375]"
4781,[1147]
4786,[2689]
4792,"[8622, 5669, 8464]"
4802,[89074]
4823,[116]
4824,[1050]
4825,"[96606, 5684]"
4826,[80906]
4828,"[4301, 27550, 1111, 7256]"
4832,[556]
4841,"[1192, 162, 1111]"
4843,[5669]
4848,[3182]
4873,[4783]
4887,[93721]
4896,[77455]
4900,[80906]
4907,"[85774, 93721]"
4908,[5785]
4918,"[1147, 33838]"
4923,[1147]
4924,"[3007, 1147, 3077, 2813, 3182, 1780, 6327, 6667, 4304, 8464, 4769, 3539, 7171, 4236, 8931, 5670, 1310]"
4929,[34072]
4931,"[5669, 60766]"
4956,"[8622, 556, 1827, 6380, 4304, 6963, 3327, 5325, 27879, 33677, 26729, 59731, 6368, 27884]"
4964,"[27846, 33154]"
4974,"[1111, 1649]"
4982,"[5669, 93721]"
4988,[8464]
5004,"[61236, 60766]"
5013,[5785]
5014,[5669]
5016,[93721]
5017,"[117533, 67665]"
5040,[96488]
5045,[1361]
5052,"[4783, 6299, 45950]"
5056,"[8464, 6780, 59126]"
5058,[34072]
5060,[1361]
5062,[47999]
5068,"[9000, 6331, 7256, 45950]"
5071,[1111]
5072,"[8622, 60333, 112582, 111235, 100745, 53894, 71282]"
5074,[5785]
5083,"[8464, 5669]"
5105,[128]
5111,[1310]
5114,"[8464, 60763]"
5118,"[96952, 7932, 90350, 77455, 127146, 97692, 85394, 6679, 112334]"
5119,"[8464, 5669, 77455, 53894, 127152, 54881]"
5122,[127152]
5133,[34072]
5135,[4864]
5137,"[61236, 71282]"
5139,"[45950, 5669, 45928, 44633, 6160]"
5144,"[33154, 68536, 59590, 47999, 5669, 71282, 44788, 55687, 53894, 8464, 6679, 59126, 71450, 5670, 71462, 69529, 58376, 80862, 60135, 27899, 100745, 81191, 97779, 79824]"
5153,"[8622, 4711]"
5155,[4769]
5160,[97240]
5182,"[27846, 8622]"
5187,"[162, 1111]"
5195,[6935]
5199,[6269]
5201,"[6331, 3327, 5785, 8622]"
5204,"[47999, 5669, 53894, 34542]"
5205,[1192]
5213,[8464]
5214,[1147]
5217,"[8464, 27846]"
5221,"[60291, 48322]"
5230,[6380]
5264,"[48322, 74677, 97744, 115145, 117533, 121171, 129362, 130351]"
5281,[8464]
5283,"[8464, 53894, 45950]"
5304,[117533]
5319,[8464]
5320,[54881]
5322,"[8622, 5669, 47999, 57845]"
5335,[69529]
5339,"[44633, 60766, 3077]"
5345,[8464]
5347,[49263]
5349,[5670]
5350,[116]
5354,[8622]
5368,"[8622, 162, 6331, 7256, 7156, 8464]"
5370,"[8622, 1147, 7343, 3989]"
5373,"[45950, 27846]"
5376,[2693]
5377,"[5669, 8622, 34072]"
5384,"[3007, 3677]"
5388,[1827]
5390,[8622]
5392,"[2693, 2627]"
5393,"[50851, 8464, 80906]"
5396,[34542]
5399,[5669]
5402,[8464]
5420,[77455]
5421,"[162, 1827, 556]"
5426,[5669]
5428,[5669]
5438,"[3989, 3188]"
5440,[8464]
5456,[3677]
5458,[8464]
5462,[45950]
5463,"[34072, 1111, 27846, 45928, 80906, 117533]"
5465,[5325]
5469,[88835]
5470,[5785]
5489,[8622]
5494,[5669]
5503,"[6331, 71131, 98065]"
5526,[4783]
5549,[6331]
5550,[162]
5557,[5669]
5558,[1192]
5572,"[3182, 162, 4304, 5669, 1649, 6269, 6331, 1111, 71282, 8464, 77455, 55063, 6299, 61236, 4237, 102588, 6400, 3002, 8938, 70295, 45950, 58879, 91597, 43910, 89337]"
5573,[127146]
5576,"[1361, 1192]"
5583,[8622]
5589,[6331]
5595,"[71282, 93432]"
5597,[8622]
5602,"[556, 2693]"
5613,[8464]
5615,"[5669, 45950, 58376, 65225, 71450]"
5622,"[8464, 8622]"
5627,"[162, 54881]"
5628,"[34072, 3677]"
5643,[2677]
5652,[6062]
5653,[581]
5654,"[27846, 4783]"
5656,[4779]
5659,"[6331, 44788, 162, 44633, 127146, 84156, 85394, 127180, 7096, 53024, 60291, 7932, 3002, 95604]"
5678,[96488]
5692,"[85394, 87004, 77455, 2323, 34072, 80862, 89090, 32582, 91548]"
5696,[3182]
5705,"[8464, 93721, 34072]"
5714,"[5785, 48322, 443, 60766, 68522, 81191, 81158, 102588]"
5716,"[8622, 45950]"
5719,[2323]
5736,[61236]
5742,"[8464, 89074, 34072]"
5752,[91548]
5758,[5669]
5762,[3677]
5770,[162]
5783,"[81191, 97057, 90943]"
5784,[3913]
5785,[85394]
5786,"[56379, 97639, 90943]"
5800,[7256]
5819,"[5669, 45950, 106889]"
5857,[1192]
5859,[162]
5860,"[77455, 100556, 3007]"
5863,"[5669, 5785]"
5864,[1111]
5870,"[2693, 162, 3007, 5137]"
5874,"[27846, 71450]"
5878,"[8464, 6380, 96488, 94482, 97395, 93721, 85774, 100556]"
5881,[8622]
5886,[117533]
5889,[127152]
5907,[1111]
5911,[80906]
5926,[53894]
5928,[8622]
5938,"[7096, 8464]"
5939,[1147]
5941,[162]
5948,"[3182, 162]"
5952,[5669]
5955,[60333]
5961,[7156]
5964,"[3007, 556]"
5987,[5785]
5990,"[162, 2677, 602, 4304, 6299, 6380, 8464, 71450, 71282, 77455, 60766, 101904, 117533]"
5994,[8622]
6013,[99]
6026,[45950]
6027,"[34338, 127144]"
6033,[77455]
6038,[6869]
6039,[1310]
6040,[3007]
6063,"[27873, 54881, 1111, 3677]"
6079,"[5669, 27912, 6062]"
6083,[34072]
6089,"[85774, 7256]"
6118,"[443, 2693, 9000, 8581, 27912, 45950, 34338, 27846, 26729, 96606, 56561]"
6121,[96488]
6138,"[117533, 96606, 77455]"
6145,"[85774, 80906]"
6146,"[77455, 117533]"
6147,[59126]
6150,[162]
6153,"[60766, 7156, 7256]"
6157,[1361]
6162,[6331]
6175,"[53894, 61236]"
6180,[5669]
6182,[8622]
6188,"[53894, 71282, 71450, 70862]"
6190,[93721]
6197,[162]
6201,"[162, 96606, 5669, 45950, 33154]"
6217,"[8622, 8464, 68273, 3989, 56379, 7156]"
6237,"[8464, 45950]"
6238,"[77455, 71131]"
6239,"[2330, 1192]"
6248,[5669]
6256,[1147]
6271,"[3182, 3859]"
6274,[48741]
6276,"[68536, 83219, 89260]"
6281,[71450]
6285,[54881]
6296,[5669]
6306,"[791, 1050]"
6309,[1111]
6320,[72131]
6325,[80862]
6332,[96606]
6343,[117533]
6344,[80906]
6345,[3007]
6348,"[5669, 53894]"
6351,[2677]
6353,"[34072, 33154, 34542, 80906, 71390, 77154, 8930]"
6359,"[99, 162]"
6365,[27912]
6368,"[7156, 34542, 71282, 104272]"
6373,[6331]
6379,[162]
6388,[1827]
6391,[2677]
6395,"[2677, 162, 2693, 2330, 128, 1649, 1192]"
6404,[162]
6423,"[104272, 47999, 27878]"
6434,"[45950, 7786, 55176]"
6438,"[1649, 1147]"
6452,"[3677, 34072, 8622]"
6460,[5669]
6464,[8622]
6470,"[1192, 581, 1649, 206]"
6481,[8464]
6499,"[2677, 556, 3077]"
6502,[6299]
6503,"[55071, 8622]"
6504,"[4961, 8622]"
6505,"[8622, 6963, 27878, 47999]"
6506,[130351]
6513,"[1361, 8011]"
6516,[1111]
6519,"[5669, 8464, 71390, 7256]"
6532,"[4304, 2693]"
6536,"[93721, 114066]"
6539,[79760]
6545,"[3077, 162]"
6550,"[54881, 100745, 111592, 108575, 60291, 102062]"
6553,[5785]
6558,[33539]
6578,"[3007, 4237, 206, 6160, 6331, 6195, 5669, 6869, 34542, 45950, 45928]"
6583,[85774]
6586,"[1145, 4783, 1649, 5820, 6331]"
6588,"[60766, 8581]"
6601,[8622]
6629,[3077]
6633,[60766]
6638,"[8622, 5669]"
6651,[80906]
6660,[47999]
6667,"[1827, 5669, 1050]"
6670,[48262]
6673,[7156]
6679,"[2270, 2494, 1780]"
6680,"[8464, 5785, 5669, 27846]"
6729,[101904]
6736,"[5669, 80906, 27846]"
6745,[2693]
6750,"[4304, 5669, 6331]"
6752,"[8130, 71450, 88835]"
6758,"[1649, 1111, 1310, 1856]"
6759,"[1147, 1361, 3989]"
6768,[1147]
6772,[5669]
6773,[96606]
6776,"[96488, 8464, 1192, 53894, 71450, 96150, 60766, 97393, 114635]"
6781,[3859]
6785,"[8622, 3007, 48322, 34153]"
6796,[1827]
6797,[2330]
6808,"[6380, 5669]"
6810,"[45950, 34072, 77629]"
6811,[5669]
6812,"[8464, 97866]"
6814,"[6327, 8464]"
6826,[5785]
6827,[5669]
6836,"[60766, 3002, 100556, 71282, 77455, 93721, 8464]"
6837,[68099]
6839,"[116, 581]"
6845,[5669]
6852,[68099]
6862,"[54419, 3539, 108571, 48262, 77944, 3007]"
6868,[77455]
6870,[5669]
6880,"[7932, 60291, 53024, 69529, 77455, 73392, 71450]"
6884,[68522]
6885,[34072]
6886,"[4961, 4711, 162, 6963, 2330, 6299]"
6895,[5669]
6901,[80906]
6913,"[53894, 5669]"
6915,"[5669, 53894]"
6916,"[6380, 6299]"
6918,[5785]
6936,"[5669, 1147]"
6940,[1147]
6945,[96488]
